eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.2870362268770681,0.425,0.021812605289130822,0.5663542105346466,0.24999999999999994,0.7534034760113884,0.6582124282816719
0.5,1.0,0.11741435685999453,0.4,0.024700460017444602,0.3174975545990949,0.12499999999999997,0.7916843272130236,0.6665106759337138
0.5,2.0,0.11654996077270682,0.45,0.02547717525010368,0.4310136530767855,0.37499999999999994,0.8021483600290116,0.5436057015688265
0.5,3.0,0.11236310690049457,0.525,0.02335427576802738,0.45467248781130887,0.37499999999999994,0.8046035497548452,0.5533594825195989
0.5,4.0,0.28332734361600953,0.45,0.020437817567940407,0.558302733057605,0.12499999999999997,0.7459176067076536,0.4971723397073872
1.0,0.0,0.46376907264756495,0.75,0.001985010698115787,0.45309251881740786,0.0,0.2843467081111867,0.18077765905761622
1.0,1.0,0.4259340978476929,0.7,0.0007096319974721898,0.4281664906972452,0.0,0.2148838589080794,0.15396774000475544
1.0,2.0,0.40270252619721697,0.725,0.010934118412662891,0.47425356245831835,0.0,0.44466555117710543,0.21057254862539623
1.0,3.0,0.4173108142270796,0.7,0.009914068887766723,0.422613558305437,0.0,0.3965824751836608,0.19445096012186305
1.0,4.0,0.4321426661758622,0.75,0.0027177783387344794,0.4216202770222665,0.0,0.32303636261422725,0.21085660246315305
1.5,0.0,0.5694781380441037,0.725,0.0005118254709453769,0.5688650668420443,0.0,0.13529982223306353,0.06821062334893263
1.5,1.0,0.5534905254864703,0.775,0.0004543470189133536,0.47150991062897923,0.0,0.1751282701150185,0.06899259701090653
1.5,2.0,0.5496998234665792,0.775,0.0005658928055567402,0.3690102333013212,0.12499999999999997,0.17757341268951066,0.05910595325212121
1.5,3.0,0.5178751240201267,0.8,0.000646308881700236,0.4331049080030705,0.0,0.16255490103110493,0.09849448683515685
1.5,4.0,0.556426276008592,0.7,0.000734240423334805,0.5006462785371248,0.0,0.13676354595938978,0.06607669125725357
2.0,0.0,0.5928253933814658,0.775,0.0009986453135012725,0.4589517236076173,0.0,0.14851946059386054,0.045371099806397086
2.0,1.0,0.6063275024576874,0.75,0.0007320197638147521,0.471174674812526,0.24999999999999994,0.14328015751681744,0.04905703671123472
2.0,2.0,0.5977621085253487,0.825,0.0006559023354732526,0.500421997362477,0.0,0.11282420904340743,0.044625413176578504
2.0,3.0,0.5899438423730966,0.75,0.0009871216668418587,0.42690599656267997,0.12499999999999997,0.1528926285111745,0.04936618979087357
2.0,4.0,0.5994972979440908,0.75,0.0005918832121748787,0.41780300368299994,0.0,0.14219756270856662,0.05366172326289458
2.5,0.0,0.636531439492456,0.7,0.000888299117855378,0.3339143268730415,0.24999999999999994,0.1252277777568446,0.03119928600519983
2.5,1.0,0.6084216840181039,0.725,0.0007868578647995152,0.33811681230843327,0.24999999999999994,0.12554848153289386,0.0290075376643089
2.5,2.0,0.63346039918505,0.725,0.0006780438969057872,0.3515837267546106,0.12499999999999997,0.13243549530255172,0.03330357369488581
2.5,3.0,0.6526282904897718,0.7,0.0009171433675817644,0.3579256773440156,0.12499999999999997,0.1452107841921004,0.03453215779509627
2.5,4.0,0.6353048107119481,0.675,0.0005831710886409408,0.4358536166850253,0.12499999999999997,0.1469782066902466,0.02887006791540287
3.0,0.0,0.7001936262925481,0.675,0.0005934087053598013,0.3957485173560795,0.12499999999999997,0.12922557964241693,0.013543539440081328
3.0,1.0,0.6979592298605077,0.825,0.0006271867753255015,0.46211214317814747,0.12499999999999997,0.1291595404433975,0.013161414486372636
3.0,2.0,0.696205302479939,0.725,0.0008702113238521217,0.34705605544635565,0.12499999999999997,0.11940207927515016,0.010932855827912737
3.0,3.0,0.7018480147143724,0.775,0.00047513193810978934,0.3392352712067477,0.24999999999999994,0.1271476831860535,0.010424078147964365
3.0,4.0,0.6974481832835122,0.725,0.0006232178882265803,0.34707800919338005,0.24999999999999994,0.12041007768440361,0.011256177812253925
3.5,0.0,0.7332340844385589,0.775,0.0006551209417906108,0.3667359628705845,0.0,0.11084119076121407,0.0005835193329090651
3.5,1.0,0.7698581896808616,0.75,0.0005945550169986959,0.3646110320687674,0.24999999999999994,0.13112600455525966,0.00037270852227605993
3.5,2.0,0.7409295958518928,0.825,0.0005433344549097219,0.31223163608803367,0.24999999999999994,0.11124084644837827,0.0030896854332679922
3.5,3.0,0.7368728090498673,0.825,0.0007324673148993204,0.3395238213705891,0.24999999999999994,0.12143466801175418,0.0014492475308866659
3.5,4.0,0.7322206885470294,0.8,0.000577915986619101,0.3098020010773838,0.24999999999999994,0.11571520032371295,0.003898993576744165
