eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.319527813372504,0.8636363636363636,0.008511118348821258,1.740334603752296,0.4545454545454545,0.4003820746321379,0.6271813894708121
0.5,1.0,0.17092630731889963,0.7727272727272727,0.006930835851851197,1.1221081403009012,0.4545454545454545,0.42917584980706197,0.4132134579392606
0.5,2.0,0.16661683049165363,0.7272727272727273,0.007214527419609101,0.8552902096029374,0.4545454545454545,0.4520204911397792,0.4308019151482361
0.5,3.0,0.31049477162570954,0.8181818181818182,0.007902126248239598,1.402260427362264,0.4545454545454545,0.43376948876469956,0.6556580930748472
0.5,4.0,0.3088358971431565,0.6818181818181818,0.007290770923397986,1.5135628037715987,0.4545454545454545,0.4059896666261146,0.58667909569662
0.5,5.0,0.322268816040096,0.8181818181818182,0.007294075759252341,1.6415601922313245,0.5454545454545454,0.4044286377318633,0.5833603524367577
0.5,6.0,0.31064146310996177,0.8181818181818182,0.008290254614848048,1.5466396450650859,0.4545454545454545,0.4769755795326575,0.5951522805367916
0.5,7.0,0.3076304283347687,0.9090909090909091,0.008029281023416317,1.6152387994629693,0.4545454545454545,0.42475664595813944,0.5967382288527575
0.5,8.0,0.1731283642838717,0.8181818181818182,0.008247728113421674,0.9739287634946054,0.4545454545454545,0.426504746547107,0.3982593058109746
0.5,9.0,0.316455218445089,0.7272727272727273,0.009262753761075071,1.642649221859774,0.6363636363636362,0.48429172833086404,0.5961305096310922
1.0,0.0,0.37896460788954606,0.8181818181818182,0.0018311074653168705,1.2639338986006654,0.2727272727272727,0.01460305479940804,0.1802689612831954
1.0,1.0,0.3792071676031068,0.8181818181818182,0.0027749198107680146,1.4371948370461505,0.4545454545454545,0.02182677378453148,0.19263672163021883
1.0,2.0,0.38253037694324027,0.7727272727272727,0.002542268142504073,1.2534482380860785,0.2727272727272727,0.028706576605037264,0.1852045495652997
1.0,3.0,0.38707753651364785,0.8181818181818182,0.0009031251237753897,1.3552069241192086,0.3636363636363636,0.02881444599574994,0.1900537368812754
1.0,4.0,0.380822438111956,0.8636363636363636,0.0010334979148145947,1.5019281662847237,0.3636363636363636,0.0537631443601765,0.16625797968033232
1.0,5.0,0.3844165773565672,0.8181818181818182,0.0010020802369368016,1.4746230138153475,0.2727272727272727,0.16569909703594862,0.1734457423206335
1.0,6.0,0.3937044543626464,0.8636363636363636,0.0014498741031137871,1.2008433571404993,0.3636363636363636,0.0406001980392735,0.1888205918704449
1.0,7.0,0.3834712594601206,0.9545454545454546,0.004497334092798798,1.644122718475637,0.4545454545454545,0.1382081335055134,0.34225888291608453
1.0,8.0,0.37419053913663713,0.8636363636363636,0.003256380288665831,1.2377139197352247,0.4545454545454545,0.01811865172605387,0.22038994513735483
1.0,9.0,0.3798767378414194,0.8181818181818182,0.0009260829274763525,1.3136587715494508,0.3636363636363636,0.0216132042661854,0.16334249488804883
1.5,0.0,0.40859144747839554,0.9090909090909091,0.0017012145559935235,1.3205372328201181,0.2727272727272727,0.047778921071340824,0.15037593333423718
1.5,1.0,0.4284031862132699,0.7727272727272727,0.0009390293065388786,1.413036589031912,0.2727272727272727,0.07069214595854953,0.1443366115214277
1.5,2.0,0.4334732712746386,0.8636363636363636,0.0018617395053498907,1.2872317894215022,0.2727272727272727,0.05823835157341816,0.1479351529948559
1.5,3.0,0.40139289046588666,0.9090909090909091,0.0008065825942547938,1.5094096437133522,0.3636363636363636,0.06240937838547461,0.1520259340166641
1.5,4.0,0.43008935259812575,0.8636363636363636,0.000671696457362856,1.3134833483987758,0.1818181818181818,0.04914572078241882,0.15188603324551253
1.5,5.0,0.44271915083190416,0.9090909090909091,0.001440218044554397,1.3347203824907024,0.3636363636363636,0.12213564376234694,0.07454303998602525
1.5,6.0,0.40077713992276004,0.8636363636363636,0.0008325835723589189,1.3555301609006518,0.2727272727272727,0.07285978742179122,0.12552769306530345
1.5,7.0,0.4455309655518714,0.7727272727272727,0.0012437696911138164,1.5313714382039036,0.2727272727272727,0.1720646055570229,0.07332341703987817
1.5,8.0,0.44690202996856904,0.9545454545454546,0.0012922274189647726,1.2678558858396127,0.2727272727272727,0.04099177749033509,0.11525014786004673
1.5,9.0,0.43422813429444385,0.9090909090909091,0.0014908622900712246,1.3357313907886366,0.2727272727272727,0.14086955411065488,0.06265484898311166
2.0,0.0,0.4752567893565112,0.8636363636363636,0.0017266118617288773,1.1012214958018882,0.1818181818181818,0.11208192704870516,0.09697603520250161
2.0,1.0,0.4441389711310701,0.8636363636363636,0.0013647487403318415,1.4413831797995988,0.2727272727272727,0.11136621292703562,0.09772042533506267
2.0,2.0,0.48089027446677557,0.8181818181818182,0.0011653335763121837,1.203272000998155,0.1818181818181818,0.10495849756063654,0.07712270689543169
2.0,3.0,0.4560622220107426,0.8181818181818182,0.0013687351541268702,1.440192852815989,0.3636363636363636,0.10094359438080777,0.0986506971821103
2.0,4.0,0.4485794250152382,0.8181818181818182,0.0014407629076545684,1.1688288246871057,0.1818181818181818,0.08876646549781425,0.12361373747680438
2.0,5.0,0.4574345810696267,0.8636363636363636,0.0009303304226735156,1.312321659520073,0.1818181818181818,0.10796361277454232,0.10465776448469835
2.0,6.0,0.47999633014629084,0.9090909090909091,0.0014584113801065022,1.2202692020952879,0.1818181818181818,0.09325531742596525,0.08200675522940876
2.0,7.0,0.4654281070185205,0.8636363636363636,0.0015207812377173704,1.268762849322381,0.1818181818181818,0.06220333571861357,0.09432650223910383
2.0,8.0,0.453415216608785,0.8636363636363636,0.0012795807183001648,1.3460486358079806,0.2727272727272727,0.11230683648410808,0.11782373109371615
