epsilon,avg_nmi,avg_evc_overlap,avg_evc_MAE,avg_deg_kl,avg_diam_rel,avg_cc_rel,avg_mod_rel
0.5,0.1833381990052547,0.45,0.023156466778529377,0.4655681278158882,0.24999999999999994,0.7795514639431845,0.5837721256022397
1.0,0.42837183541908336,0.725,0.0052521216669504135,0.43994928146013496,0.0,0.3327029911988519,0.1901251020545568
1.5,0.5493939774051744,0.7550000000000001,0.0005825229200901023,0.46862727946250804,0.024999999999999994,0.15746399040561748,0.07217607034087417
2.0,0.5972712289363378,0.7699999999999999,0.000793114458361203,0.45505147920566,0.07499999999999998,0.1399428036747653,0.04841629254959569
2.5,0.6332693247794661,0.7049999999999998,0.0007707030671566771,0.3634788319930252,0.175,0.13508014909492744,0.031382524614978737
3.0,0.698730871326176,0.745,0.0006378313261747589,0.3782459992761421,0.17499999999999996,0.12506899204628436,0.011863613142916998
3.5,0.7426230735136421,0.7949999999999999,0.00062067874304349,0.3385808906950717,0.19999999999999996,0.11807158202006382,0.0018788308792167898
