eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.38141064125615826,0.9333333333333333,0.006689871881192502,1.1918298979854287,0.46153846153846145,0.849085513503273,0.7998842059399731
0.5,1.0,0.3775665424619492,0.9,0.007389012496499026,1.2067900539428793,0.46153846153846145,0.8517992879866052,0.7900185307041747
0.5,2.0,0.38413670471369676,0.875,0.006910342016055638,1.235797908985323,0.5384615384615384,0.8519684731333667,0.7956908778184625
0.5,3.0,0.38290589302829287,0.9166666666666666,0.007369125229529038,1.2248331306085816,0.5384615384615384,0.851219274565196,0.7900887734659033
0.5,4.0,0.38041958695979505,0.9083333333333333,0.006550073606643928,1.1204005629730134,0.46153846153846145,0.8528101684527648,0.7778893466305387
1.0,0.0,0.19559475517093564,0.9083333333333333,0.006830609368520407,0.4408498724787536,0.6923076923076922,0.8584978587843022,0.7331034290878942
1.0,1.0,0.20052355355042614,0.9333333333333333,0.007084227516656555,0.5119976228950031,0.6923076923076922,0.8574599070250605,0.7350224295392255
1.0,2.0,0.1948564870840298,0.925,0.007315759540305866,0.4352643326663379,0.3846153846153846,0.8579549099598385,0.7277248599053889
1.0,3.0,0.19868151845630458,0.8916666666666667,0.007111598476153685,0.4230539063695981,0.5384615384615384,0.8577683347558368,0.7333056333604852
1.0,4.0,0.19916898866536561,0.9333333333333333,0.006933405010090694,0.424367328193627,0.6923076923076922,0.8589730677684864,0.7359995564417904
1.5,0.0,0.2202046447761637,0.75,0.0011951849895200518,0.667716296226019,0.46153846153846145,0.26800338456689765,0.2622714045165585
1.5,1.0,0.22266017087134096,0.625,0.0013184446371380216,0.6569745388570792,0.46153846153846145,0.2784478937820207,0.2694353816239036
1.5,2.0,0.2256469876440856,0.775,0.0030835850504941603,0.5182322494863565,0.46153846153846145,0.3219386726702299,0.24777614010181695
1.5,3.0,0.29950419159415115,0.95,0.004819896122040076,0.6023336884590588,0.3846153846153846,0.5605117239413216,0.2671384069634754
1.5,4.0,0.2250173212082831,0.6416666666666667,0.001390180120438445,0.6764611925191858,0.3846153846153846,0.2802310733684243,0.2682676340693181
2.0,0.0,0.3032907148580683,0.9333333333333333,0.00554851849227794,0.542654333182306,0.30769230769230765,0.6530602732531114,0.3308531109529615
2.0,1.0,0.30159284215734833,0.9666666666666667,0.005210565570591808,0.5581602606115168,0.15384615384615383,0.6531212992278004,0.33270134801535955
2.0,2.0,0.30069022534664713,0.95,0.005050566033300611,0.5353534864706596,0.30769230769230765,0.6339474887732889,0.30919194504859077
2.0,3.0,0.2987403481819736,0.9583333333333334,0.00545508155927447,0.5300292075797722,0.30769230769230765,0.6543779687086608,0.3275881903496973
2.0,4.0,0.29956985734039293,0.9416666666666667,0.005643480335551936,0.5800941272765723,0.3846153846153846,0.6544791319005366,0.3311447300236462
2.5,0.0,0.2913990310572088,0.9416666666666667,0.0053795678216732555,0.5172048849841353,0.23076923076923073,0.6689275118035004,0.3494612579406238
2.5,1.0,0.2995783369420875,0.9416666666666667,0.005890867487205303,0.53840156006413,0.23076923076923073,0.6715311345149879,0.3517704998613012
2.5,2.0,0.29572883074509637,0.9333333333333333,0.005510153844220698,0.5091508371535137,0.23076923076923073,0.67064038784393,0.3528553164841453
2.5,3.0,0.29668566968347027,0.9416666666666667,0.005720156587196533,0.5437297674282946,0.30769230769230765,0.6737811572936703,0.3539283360563269
2.5,4.0,0.2977071759103318,0.9333333333333333,0.0059417367510527334,0.49437193469234186,0.30769230769230765,0.671303734426611,0.3525126585115027
3.0,0.0,0.3126557021786987,0.9583333333333334,0.005317558173732329,0.48459978371316753,0.30769230769230765,0.6623920926669823,0.33060826813053873
3.0,1.0,0.3133980840203918,0.95,0.005425129800502899,0.5375232782288032,0.30769230769230765,0.663511948027925,0.3270372611075104
3.0,2.0,0.3052141533736784,0.95,0.006326447820773682,0.4869101332618445,0.23076923076923073,0.705376352584995,0.39504559110779913
3.0,3.0,0.31237872842215164,0.95,0.005219171475384524,0.5640307323202283,0.23076923076923073,0.6690555851697255,0.33608051890084323
3.0,4.0,0.31083832627382635,0.9583333333333334,0.006025330155128108,0.47004423661918077,0.23076923076923073,0.6653952635382401,0.3324995285855781
3.5,0.0,0.3262884178552022,0.9666666666666667,0.0057276434258149485,0.47639709744023834,0.30769230769230765,0.6766077552144072,0.3097524296452878
3.5,1.0,0.30908122959033485,0.9583333333333334,0.005870531650469085,0.4636490748166139,0.30769230769230765,0.6773454895725858,0.3112793158503964
3.5,2.0,0.3235470449727553,0.925,0.006171984860803206,0.46750184570018266,0.30769230769230765,0.678667978705737,0.31007946531596364
3.5,3.0,0.32705366494150084,0.9416666666666667,0.0061606740578539375,0.46355932558273916,0.23076923076923073,0.662395244072606,0.2965622634910767
3.5,4.0,0.3263881906353427,0.9583333333333334,0.005493223884669213,0.4692870690916379,0.23076923076923073,0.6724094740206007,0.31546872084500927
