epsilon,avg_nmi,avg_evc_overlap,avg_evc_MAE,avg_deg_kl,avg_diam_rel,avg_cc_rel,avg_mod_rel
0.5,0.38128787368397843,0.9066666666666666,0.006981685045984026,1.1959303108990453,0.49230769230769217,0.851376543528241,0.7907143469118104
1.0,0.19776506058541235,0.9183333333333333,0.007055119982345441,0.4471066125206639,0.5999999999999999,0.8581308156587049,0.7330311816669568
1.5,0.23860666321880492,0.7483333333333333,0.002361458183926151,0.6243435931095398,0.4307692307692307,0.34182654966577886,0.2629777934550145
2.0,0.3007767975768861,0.95,0.005381642398199353,0.5492582830241654,0.29230769230769227,0.6497972323726796,0.32629586487805107
2.5,0.296219808867639,0.9383333333333332,0.005688496498269705,0.5205717968644831,0.2615384615384615,0.67123678517654,0.35210561377078
3.0,0.3108969988537494,0.9533333333333334,0.0056627274851043085,0.5086216328286449,0.2615384615384615,0.6731462483975736,0.3442542335664539
3.5,0.32247170959902716,0.95,0.005884811575922078,0.4680788825262824,0.27692307692307694,0.6734851883171873,0.30862843902954673
