eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.1056258927680008,0.09090909090909091,0.046191806376339045,2.7392354435642363,0.5454545454545454,0.9211740933525612,0.6293601102251233
0.5,1.0,0.11916515498057594,0.3181818181818182,0.020705438062117474,2.3657008688735255,0.5454545454545454,0.8809419640692131,0.5859058706925389
0.5,2.0,0.09430799474187918,0.09090909090909091,0.03623503716303101,2.323080324580592,0.5454545454545454,0.8993963900110135,0.5884984075830267
0.5,3.0,0.12293777259224845,0.13636363636363635,0.04238069863769652,2.388551418526085,0.5454545454545454,0.917088328757542,0.6131730164222448
0.5,4.0,0.10117769874632618,0.09090909090909091,0.029454271954156116,3.7221116735726256,0.4545454545454545,0.9365360631389439,0.64206911365199
0.5,5.0,0.11035173446266935,0.0,0.04036960439716937,2.3375685097212795,0.5454545454545454,0.9089408788524185,0.5977332148745833
0.5,6.0,0.11617836421426153,0.0,0.049201234757069716,2.555860644548666,0.5454545454545454,0.9345793435645334,0.6415566139654048
0.5,7.0,0.10585169216111769,0.045454545454545456,0.039712154644687296,2.335883027003653,0.5454545454545454,0.887330586173504,0.5690815260339774
0.5,8.0,0.10895876472971619,0.045454545454545456,0.052089772912563115,3.0022700625990004,0.5454545454545454,0.9312122636884653,0.6382940042237685
0.5,9.0,0.10963743679291757,0.045454545454545456,0.031104780171430355,2.4291628409691173,0.5454545454545454,0.8779079844719992,0.5673204940298178
1.0,0.0,0.10821110535184147,0.0,0.04776066255673336,2.0618124164704685,0.5454545454545454,0.9225144852248487,0.6452042792399298
1.0,1.0,0.09488257513686238,0.045454545454545456,0.040126821187404654,2.313129469878837,0.4545454545454545,0.9010108628649196,0.5901239970877267
1.0,2.0,0.10937197902231435,0.22727272727272727,0.035268188988648336,2.6526441690903,0.5454545454545454,0.9093064661281213,0.6040792809883512
1.0,3.0,0.09014658159685776,0.45454545454545453,0.02898836308978404,2.248189737906909,0.4545454545454545,0.9065692807674953,0.6206418424114354
1.0,4.0,0.09150429913182669,0.045454545454545456,0.03815312139236399,2.646618886543414,0.4545454545454545,0.9250974688066048,0.6110225019835517
1.0,5.0,0.0986778720316266,0.09090909090909091,0.036699296542563015,3.4837967292121776,0.4545454545454545,0.9388894333992582,0.6301449814504803
1.0,6.0,0.08450107568333654,0.045454545454545456,0.040903596693780735,3.043006702442968,0.4545454545454545,0.9253541988270221,0.6087984620417515
1.0,7.0,0.0987476767177921,0.045454545454545456,0.03722624498598001,2.169993597464334,0.5454545454545454,0.850872912439229,0.5606403958291803
1.0,8.0,0.08383549053224751,0.36363636363636365,0.02820662288948891,2.3345531725063493,0.5454545454545454,0.9038086163061546,0.5770973478282236
1.0,9.0,0.09613732881121843,0.2727272727272727,0.012076507483135374,3.409270426303295,0.4545454545454545,0.8216458497096051,0.6248254277539012
1.5,0.0,0.13490754005562888,0.7727272727272727,0.002332038639087572,1.5795192916911365,0.4545454545454545,0.11590657934754163,0.3946142521202991
1.5,1.0,0.13654465302634164,0.5454545454545454,0.003663949689845264,1.9544206336420396,0.4545454545454545,0.29293455162548704,0.5501629099466337
1.5,2.0,0.14328595311224923,0.6818181818181818,0.0031888705262028377,1.819510286629514,0.5454545454545454,0.12221314814927968,0.3685216192967608
1.5,3.0,0.12376970463946596,0.6818181818181818,0.005926508998935756,2.3598850364520976,0.5454545454545454,0.3528167491658895,0.46049173143134414
1.5,4.0,0.11253260461590385,0.2727272727272727,0.03459397317921898,2.4972925645813664,0.5454545454545454,0.8920402467002281,0.596898415043684
1.5,5.0,0.19201331613363803,0.5454545454545454,0.0020795668136492783,1.6568500747740615,0.5454545454545454,0.30037942599652906,0.36371716369569873
1.5,6.0,0.095865948183346,0.3181818181818182,0.00647845011864851,1.8199862085847407,0.4545454545454545,0.8913940612752954,0.6067821883201259
1.5,7.0,0.1340218470533569,0.7272727272727273,0.0033110115357552813,1.5573349849079934,0.5454545454545454,0.4917228322846062,0.44072379685771396
