epsilon,avg_nmi,avg_evc_overlap,avg_evc_MAE,avg_deg_kl,avg_diam_rel,avg_cc_rel,avg_mod_rel
0.5,0.08961792668403326,0.0475,0.031248752048707862,3.4801719473976176,0.2875,0.9706505265198132,0.7121516618098145
1.0,0.07744583258369539,0.15749999999999997,0.029908514900168326,3.050120875466508,0.22499999999999995,0.9639838553590938,0.7233993791223116
1.5,0.13360871630943666,0.7474999999999999,0.0019684518280768133,1.9827859904207004,0.24999999999999994,0.5162729374205245,0.5806009572152646
2.0,0.15541278211287637,0.7775000000000001,0.003143395935700355,1.5681354321442587,0.23749999999999996,0.5142597845276178,0.5290631055145769
2.5,0.18026853964594505,0.7775,0.0037751059016915105,0.8878866033222179,0.23749999999999996,0.44744893367536537,0.44258299436135873
3.0,0.20325124084513005,0.7699999999999999,0.004348837949237861,0.8601967931268844,0.17499999999999996,0.44384564439160845,0.4243611022624226
3.5,0.22938995354413588,0.765,0.004844109861320133,0.7579894780385186,0.21249999999999997,0.44268601311359657,0.3752692806112038
