eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
0.5,0.0,0.1167845031674717,0.425,0.023683738263408746,0.3382090586303905,0.37499999999999994,0.7991005755874551,0.5692887090446519
0.5,1.0,0.1132183408480511,0.475,0.025680476699439875,0.3293488335349575,0.12499999999999997,0.7945923799167823,0.6727518423566652
0.5,2.0,0.11744770217118823,0.525,0.02426752985465008,0.3468299640310898,0.24999999999999994,0.7985084352047638,0.5533790826695293
0.5,3.0,0.11723202041199077,0.55,0.025230737201063613,0.41031448084494415,0.37499999999999994,0.8014513089738414,0.5652053229119003
0.5,4.0,0.11487511263326422,0.45,0.02515582207418039,0.35001288239292405,0.12499999999999997,0.7947733393112014,0.6791550618931571
1.0,0.0,0.4285685259180615,0.7,0.0025984519420335765,0.5021572507813158,0.0,0.324478398915506,0.20427629485650264
1.0,1.0,0.4084629973311057,0.75,0.00277596418958601,0.5714288169148853,0.12499999999999997,0.33008314413420314,0.21983442823279706
1.0,2.0,0.42101385656410534,0.7,0.00229839351257466,0.48595276914978586,0.12499999999999997,0.32870635640989565,0.20171115447609284
1.0,3.0,0.4367822315638773,0.725,0.0028923023124309954,0.48028412318138186,0.0,0.2825761274517734,0.17539183458839191
1.0,4.0,0.40232365529792286,0.725,0.0021855915686423313,0.505163694738954,0.12499999999999997,0.3745871077067176,0.21894431646933238
1.5,0.0,0.5527404681365011,0.75,0.000662743378068565,0.456552327303581,0.0,0.17314795809561917,0.07168536753881215
1.5,1.0,0.5571945772672712,0.8,0.0006346104940388276,0.42553822663209206,0.12499999999999997,0.10978526219445058,0.06113503624649527
1.5,2.0,0.5239555285218401,0.6,0.000763359818962666,0.49318388085265374,0.0,0.17652905070815522,0.08456648382231607
1.5,3.0,0.550635588945304,0.75,0.0005635487202875437,0.52624947475283,0.0,0.1626240454894633,0.07422250029279084
1.5,4.0,0.5577683549375865,0.825,0.0006260224351409153,0.49278970238880737,0.0,0.1836100305511744,0.0714061379184629
2.0,0.0,0.5562191727411662,0.675,0.0007569508245170997,0.4329136313146393,0.12499999999999997,0.13147675060619832,0.04870004950133258
2.0,1.0,0.578562745247293,0.725,0.0005463483799976784,0.43990998842411133,0.24999999999999994,0.17176768955567087,0.04327666689700117
2.0,2.0,0.589811871913126,0.7,0.0008267117490927372,0.4040642493240195,0.12499999999999997,0.1477738821039541,0.0460349913391527
2.0,3.0,0.5708253821540742,0.7,0.0010201982009135323,0.3746860459163692,0.12499999999999997,0.1379459843562798,0.043250456968699565
2.0,4.0,0.5894693281931914,0.7,0.000994433995448139,0.5056002640024435,0.12499999999999997,0.14394903621475397,0.04273419918795521
2.5,0.0,0.6298307140756211,0.725,0.0005754481495663158,0.3130499469671938,0.12499999999999997,0.13488400600207232,0.0303268190726167
2.5,1.0,0.6378129341878919,0.75,0.0008542631242150836,0.40848158461741413,0.12499999999999997,0.15008806029875188,0.03005380789733134
2.5,2.0,0.6290576593474889,0.725,0.0005497247179812349,0.2778002838745052,0.12499999999999997,0.12625177402130108,0.03198628190459965
2.5,3.0,0.6131443884780183,0.825,0.0006280252223332626,0.3617414234992988,0.24999999999999994,0.13243654789304804,0.03465375574679804
2.5,4.0,0.6422379032331909,0.8,0.000723039221040437,0.4883050711392364,0.0,0.11481227646031224,0.030942903045039275
3.0,0.0,0.6885516721290412,0.775,0.000649426866478027,0.44955866193041755,0.12499999999999997,0.12698120573872343,0.009812472966329054
3.0,1.0,0.6976444606878844,0.7,0.0008781209385339474,0.3630373795374818,0.12499999999999997,0.128099438989204,0.01434152005511588
3.0,2.0,0.6867960389780984,0.8,0.0005644047446867115,0.4160403898508138,0.12499999999999997,0.1290092257323231,0.015942254434816238
3.0,3.0,0.6808242413611634,0.775,0.0007097280200550049,0.3531211072463589,0.12499999999999997,0.11042104786412545,0.014108363930754543
3.0,4.0,0.6904740205665689,0.775,0.0008984775187931098,0.32472249823663163,0.12499999999999997,0.11829274026165121,0.00858755087360719
3.5,0.0,0.7216557490248465,0.775,0.0008096172916118108,0.39717995670049616,0.12499999999999997,0.11139009180483286,0.002412334422818836
3.5,1.0,0.7238463324411706,0.775,0.0008676782943698513,0.3981132525364096,0.24999999999999994,0.11819015760265275,0.0016280590455125268
3.5,2.0,0.7212879205559048,0.725,0.0005114808135512124,0.2771599250964168,0.24999999999999994,0.11165727616825843,0.0007612241143286797
3.5,3.0,0.7147036765468014,0.775,0.0007090217829590409,0.41313799516945393,0.24999999999999994,0.11170360408770015,0.0012945272770626811
3.5,4.0,0.7359266500847174,0.825,0.0006486743667905922,0.38869532656404737,0.24999999999999994,0.11154050454630002,0.0012437265891957166
