epsilon,avg_nmi,avg_evc_overlap,avg_evc_MAE,avg_deg_kl,avg_diam_rel,avg_cc_rel,avg_mod_rel
0.5,0.37100983955576117,0.8916666666666666,0.0072924680026265,1.2196034634517685,0.5076923076923077,0.8515448583858258,0.7841603425891805
1.0,0.17706878845353052,0.9099999999999999,0.007016439515511792,0.44428253120220396,0.3384615384615384,0.8567883037911983,0.6947992513520157
1.5,0.20679454979908396,0.76,0.0029827258841719577,0.5401476800036484,0.39999999999999997,0.3182043479906533,0.24613889674509454
2.0,0.23602092208984599,0.9566666666666667,0.005033135349285897,0.46164998326108675,0.3538461538461538,0.6101447524074921,0.30278319702774287
2.5,0.2329598967719612,0.9399999999999998,0.005689421897655693,0.44704260799370743,0.30769230769230765,0.6825115450948853,0.39735838440520505
3.0,0.29711263650405384,0.95,0.00590117498213698,0.4539463963855165,0.29230769230769227,0.6951139739557205,0.2957829804993425
3.5,0.31582779238026876,0.9466666666666667,0.005649519440187973,0.4311079758543346,0.29230769230769227,0.6954177233235102,0.2717701192180614
