epsilon,avg_nmi,avg_evc_overlap,avg_evc_MAE,avg_deg_kl,avg_diam_rel,avg_cc_rel,avg_mod_rel
0.5,0.10941925061897129,0.08636363636363635,0.03874447990762601,2.619942481395878,0.5363636363636364,0.9095107896080193,0.6072992371702475
1.0,0.09560159840159238,0.1590909090909091,0.03454094258098824,2.636301530781905,0.49090909090909074,0.9005069574473257,0.6072578516614531
1.5,0.14062542808648887,0.5954545454545455,0.006691205500380817,1.8680375820119388,0.49090909090909085,0.37103395751222573,0.4537723630554599
2.0,0.2093369749380251,0.6636363636363635,0.0026264334079636785,1.7423635451487314,0.4636363636363635,0.12127874281679096,0.29664417733661236
2.5,0.21857051485648676,0.7,0.002565831261732969,1.4623137599345366,0.47272727272727266,0.07030107714024597,0.2687108295288739
3.0,0.25371939742972593,0.75,0.0025523547362595695,1.4603205420923868,0.41818181818181815,0.08650792208219119,0.2608362094247895
3.5,0.25030296202768076,0.7545454545454546,0.00401445035238851,1.3296894085753261,0.3909090909090909,0.10744828042784607,0.26211952041968983
